__fact_key__,institution,period,publisher,journal_full_title,issn,doi,is_hybrid,country,euro
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,European Radiology,0938-7994,10.1007/s00330-020-06773-1,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Clinical Neuroradiology,1869-1439,10.1007/s00062-020-00955-6,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,International Journal of Colorectal Disease,0179-1958,10.1007/s00384-020-03721-9,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,European Radiology,0938-7994,10.1007/s00330-020-07137-5,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Medical & Biological Engineering & Computing,0140-0118,10.1007/s11517-020-02186-w,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Experimental Brain Research,0014-4819,10.1007/s00221-020-05847-2,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Journal of Neurology,0340-5354,10.1007/s00415-020-09871-8,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Quality of Life Research,0962-9343,10.1007/s11136-020-02418-4,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Acta Neuropathologica,0001-6322,10.1007/s00401-020-02147-5,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Child's Nervous System,0256-7040,10.1007/s00381-020-04735-y,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Child's Nervous System,0256-7040,10.1007/s00381-020-04734-z,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Current Rheumatology Reports,1523-3774,10.1007/s11926-020-00924-5,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Der Ophthalmologe,0941-293X,10.1007/s00347-020-01153-y,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Somnologie,1432-9123,10.1007/s11818-020-00288-z,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Somnologie,1432-9123,10.1007/s11818-020-00250-z,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Journal of Clinical Monitoring and Computing,1387-1307,10.1007/s10877-020-00534-7,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,European Spine Journal,0940-6719,10.1007/s00586-020-06491-8,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Current Urology Reports,1527-2737,10.1007/s11934-020-0956-7,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Annals of Biomedical Engineering,0090-6964,10.1007/s10439-020-02492-2,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Journal of Autism and Developmental Disorders,0162-3257,10.1007/s10803-020-04457-9,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,HNO,0017-6192,10.1007/s00106-020-00917-x,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Journal of Cancer Survivorship,1932-2259,10.1007/s11764-020-00929-0,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz,1436-9990,10.1007/s00103-020-03127-6,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Strahlentherapie und Onkologie,0179-7158,10.1007/s00066-020-01598-9,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Der Nervenarzt,0028-2804,10.1007/s00115-020-00905-0,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Somnologie,1432-9123,10.1007/s11818-020-00287-0,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,"Forensische Psychiatrie, Psychologie, Kriminologie",1862-7072,10.1007/s11757-020-00589-x,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,The International Journal of Cardiovascular Imaging,1569-5794,10.1007/s10554-020-01767-y,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,European Archives of Psychiatry and Clinical Neuroscience,0940-1334,10.1007/s00406-020-01196-x,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Prävention und Gesundheitsförderung,1861-6755,10.1007/s11553-020-00810-z,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Intensive Care Medicine,0342-4642,10.1007/s00134-020-06001-w,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,The Cerebellum,1473-4222,10.1007/s12311-020-01130-w,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Heart Failure Reviews,1382-4147,10.1007/s10741-020-09963-7,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Journal of Computer-Aided Molecular Design,0920-654X,10.1007/s10822-020-00310-4,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Clinical Oral Investigations,1432-6981,10.1007/s00784-020-03268-7,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Skeletal Radiology,0364-2348,10.1007/s00256-020-03526-5,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Virus Genes,0920-8569,10.1007/s11262-020-01772-2,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,"Knee Surgery, Sports Traumatology, Arthroscopy",0942-2056,10.1007/s00167-020-06105-2,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz,1436-9990,10.1007/s00103-020-03246-0,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Molecular Psychiatry,1359-4184,10.1038/s41380-020-0822-5,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Langenbeck's Archives of Surgery,1435-2443,10.1007/s00423-020-01911-1,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,"Forensic Science, Medicine and Pathology",1547-769X,10.1007/s12024-020-00277-6,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Laboratory Investigation,0023-6837,10.1038/s41374-020-0455-y,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Obere Extremität,1862-6599,10.1007/s11678-020-00587-9,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Acta Neurologica Belgica,0300-9009,10.1007/s13760-020-01545-6,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Clinical Oral Investigations,1432-6981,10.1007/s00784-020-03529-5,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Der MKG-Chirurg,1865-9659,10.1007/s12285-020-00260-8,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz,1436-9990,10.1007/s00103-020-03185-w,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Current Addiction Reports,2196-2952,10.1007/s40429-020-00324-w,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Quality of Life Research,0962-9343,10.1007/s11136-020-02470-0,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Langenbeck's Archives of Surgery,1435-2443,10.1007/s00423-020-01918-8,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Allergo Journal International,2197-0378,10.1007/s40629-020-00138-2,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Obere Extremität,1862-6599,10.1007/s11678-020-00586-w,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Sexuality Research and Social Policy,1868-9884,10.1007/s13178-020-00477-3,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Clinical Research in Cardiology,1861-0684,10.1007/s00392-019-01593-w,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Infection,0300-8126,10.1007/s15010-020-01435-2,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Cardiovascular Drugs and Therapy,0920-3206,10.1007/s10557-020-07040-7,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Neuropsychopharmacology,0893-133X,10.1038/s41386-020-0777-x,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,European Archives of Psychiatry and Clinical Neuroscience,0940-1334,10.1007/s00406-020-01176-1,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Archives of Gynecology and Obstetrics,0932-0067,10.1007/s00404-020-05686-0,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Infection,0300-8126,10.1007/s15010-020-01477-6,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Cellular and Molecular Life Sciences,1420-682X,10.1007/s00018-020-03604-w,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,European Radiology,0938-7994,10.1007/s00330-020-06942-2,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Current Addiction Reports,2196-2952,10.1007/s40429-020-00316-w,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,European Radiology,0938-7994,10.1007/s00330-020-07060-9,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Clinical Rheumatology,0770-3198,10.1007/s10067-020-05305-y,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,European Journal of Clinical Microbiology & Infectious Diseases,0934-9723,10.1007/s10096-020-04017-0,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Acta Neurochirurgica,0001-6268,10.1007/s00701-020-04421-7,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Obere Extremität,1862-6599,10.1007/s11678-020-00604-x,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Seminars in Immunopathology,1863-2297,10.1007/s00281-020-00801-4,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Der Nervenarzt,0028-2804,10.1007/s00115-020-00998-7,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Acta Neuropathologica,0001-6322,10.1007/s00401-020-02218-7,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Annals of Nuclear Medicine,0914-7187,10.1007/s12149-020-01567-3,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Der Hautarzt,0017-8470,10.1007/s00105-020-04681-5,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,European Radiology,0938-7994,10.1007/s00330-020-07374-8,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,European Archives of Oto-Rhino-Laryngology,0937-4477,10.1007/s00405-020-06315-x,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Wiener klinisches Magazin,1869-1757,10.1007/s00740-020-00355-z,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Archives of Gynecology and Obstetrics,0932-0067,10.1007/s00404-020-05718-9,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,European Child & Adolescent Psychiatry,1018-8827,10.1007/s00787-020-01684-4,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Brain Structure and Function,1863-2653,10.1007/s00429-020-02141-3,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Acta Neurochirurgica,0001-6268,10.1007/s00701-020-04565-6,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Erwerbs-Obstbau,0014-0309,10.1007/s10341-020-00492-z,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Aging Clinical and Experimental Research,1720-8319,10.1007/s40520-020-01668-z,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Medizinische Klinik - Intensivmedizin und Notfallmedizin,2193-6218,10.1007/s00063-020-00739-3,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Current Addiction Reports,2196-2952,10.1007/s40429-020-00331-x,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Current Addiction Reports,2196-2952,10.1007/s40429-020-00333-9,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Laboratory Investigation,0023-6837,10.1038/s41374-020-00485-2,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Rheumatology International,0172-8172,10.1007/s00296-020-04710-5,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Archives of Orthopaedic and Trauma Surgery,0936-8051,10.1007/s00402-020-03691-1,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Journal of Molecular Medicine,0946-2716,10.1007/s00109-020-01970-3,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,European Radiology,0938-7994,10.1007/s00330-020-07539-5,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Current Cardiology Reports,1523-3782,10.1007/s11886-020-01427-6,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Der Nervenarzt,0028-2804,10.1007/s00115-020-01013-9,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Histochemistry and Cell Biology,0948-6143,10.1007/s00418-020-01927-0,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Der Anaesthesist,0003-2417,10.1007/s00101-020-00863-x,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Der Nervenarzt,0028-2804,10.1007/s00115-020-00999-6,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Skeletal Radiology,0364-2348,10.1007/s00256-020-03685-5,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Wiley-Blackwell,Allergy,0105-4538,10.1111/all.14683,TRUE,DEU,2134.9
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Journal of Cardiovascular Translational Research,1937-5387,10.1007/s12265-020-09957-8,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Clinical Oral Investigations,1432-6981,10.1007/s00784-020-03264-x,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Clinical Oral Investigations,1432-6981,10.1007/s00784-020-03265-w,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Current Rheumatology Reports,1523-3774,10.1007/s11926-020-00961-0,TRUE,DEU,1400.27
Charité - Universitätsmedizin Berlin,Charité - Universitätsmedizin Berlin,2020,Springer Nature,Psychotherapeut,0935-6185,10.1007/s00278-020-00467-1,TRUE,DEU,1400.27
